pk_cnae,nu_ordem,cd_ramo_atividade,cnae_dig2,de_ramo_atividade,ramo_atividade,divisao
21498,0,0119904,01,CULTIVO DE CEBOLA,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21498,1,0133499,01,CULTIVO DE FRUTAS DE LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIORMENTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21498,2,0139399,01,CULTIVO DE OUTRAS PLANTAS DE LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIORMENTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21499,0,0111302,01,CRIACAO DE BOVINOS PARA CORTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21499,1,0151201,01,CRIACAO DE BOVINOS PARA LEITE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21499,2,0151202,01,"CRIACAO DE BOVINOS, EXCETO PARA CORTE E LEITE",PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21499,3,0151203,01,CULTIVO DE MILHO,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21500,0,6201501,62,DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,INDÚSTRIA DIGITAL,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
21500,1,6311900,63,"PORTAIS, PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET",MINERAÇÃO,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
21500,2,6319400,63,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,MINERAÇÃO,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
21500,3,9511800,95,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
21500,4,9521500,95,"TRATAMENTO DE DADOS, PROVEDORES DE SERVICOS DE APLICACAO E SERVICOS DE HOSPEDAGEM NA INTERNET",SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
21501,0,4520001,45,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21501,1,4520002,45,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21501,2,4520005,45,"SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21501,3,4530703,45,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21502,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21503,0,4541205,45,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21504,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21505,0,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
21506,0,6202300,62,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS,INDÚSTRIA DIGITAL,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
21506,1,6203100,62,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NAOCUSTOMIZAVEIS,INDÚSTRIA DIGITAL,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
21507,0,4751200,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21507,1,9511800,95,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
21508,0,4321500,43,INSTALACAO E MANUTENCAO ELETRICA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21508,1,4322301,43,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21508,2,4330404,43,OBRAS DE ALVENARIA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21508,3,4399103,43,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21509,0,4646001,46,COMERCIO ATACADISTA DE COSMETICOS E PRODUTOS DE PERFUMARIA,ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
21510,0,4330499,43,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21511,0,9430800,94,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21511,1,9493600,94,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21511,2,9499500,94,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21512,0,9602502,96,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,SERVIÇOS DIVERSOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
21513,0,8411600,84,ADMINISTRACAO PUBLICA EM GERAL,SERVIÇOS DIVERSOS,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL"
21514,0,6920601,69,ATIVIDADES DE CONTABILIDADE,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA"
21515,0,6920601,69,ATIVIDADES DE CONTABILIDADE,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA"
21516,0,8112500,81,CONDOMINIOS PREDIAIS,SERVIÇOS PROFISSIONAIS E TÉCNICOS,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
21517,0,4751200,47,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21517,1,6190699,61,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,TÊXTEIS,TELECOMUNICAÇÕES
21517,2,8599603,85,OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
21517,3,9001906,90,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,SERVIÇOS DIVERSOS,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS"
21517,4,9511800,95,TREINAMENTO EM INFORMATICA,SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
21518,0,4721104,47,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21518,1,4729601,47,TABACARIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21519,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21520,0,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21520,1,4782202,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21520,2,4789001,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21521,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21522,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21523,0,6920602,69,"ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES",SERVIÇOS PROFISSIONAIS E TÉCNICOS,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA"
21523,1,7020400,70,ATIVIDADES DE APOIO A GESTAO DE SAUDE,SERVIÇOS DE EDUCAÇÃO,ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL
21523,2,8550302,85,ATIVIDADES DE CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
21523,3,8599605,85,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
21523,4,8660700,86,CURSOS PREPARATORIOS PARA CONCURSOS,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
21524,0,7319003,73,ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
21524,1,8211300,82,ATIVIDADES DE TELEATENDIMENTO,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
21524,2,8219999,82,MARKETING DIRETO,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
21524,3,8220200,82,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
21524,4,8291100,82,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
21525,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21526,0,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
21527,0,4712100,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21528,0,8599604,85,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
21529,0,4930202,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",TRANSPORTE,TRANSPORTE TERRESTRE
21530,0,9521500,95,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
21531,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21532,0,7722500,77,"ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES",SERVIÇOS PROFISSIONAIS E TÉCNICOS,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
21533,0,4723700,47,COMERCIO VAREJISTA DE BEBIDAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21534,0,1414200,14,CURTIMENTO E OUTRAS PREPARACOES DE COURO,DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
21534,1,1510600,15,"FABRICACAO DE ACESSORIOS DO VESTUARIO, EXCETO PARA SEGURANCA E PROTECAO",DIVERSOS,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS"
21535,0,4615000,46,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE ELETRODOMESTICOS, MOVEIS E ARTIGOS DE USO DOMESTICO",ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
21536,0,4774100,47,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21536,1,4789001,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21537,0,7020400,70,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",SERVIÇOS DE EDUCAÇÃO,ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL
21537,1,8219999,82,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
21537,2,8599604,85,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
21538,0,5811500,58,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIFICADAS ANTERIORMENTE",TELECOM,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
21538,1,5911199,59,"ATIVIDADES DE ARTISTAS PLASTICOS, JORNALISTAS INDEPENDENTES E ESCRITORES",TÊXTEIS,"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA"
21538,2,9001999,90,"ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",SERVIÇOS DIVERSOS,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS"
21538,3,9002701,90,EDICAO DE LIVROS,SERVIÇOS DIVERSOS,"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS"
21538,4,9102302,91,RESTAURACAO E CONSERVACAO DE LUGARES E PREDIOS HISTORICOS,SERVIÇOS DIVERSOS,ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL
21539,0,4321500,43,INSTALACAO E MANUTENCAO ELETRICA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21540,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21541,0,4669999,46,"COMERCIO ATACADISTA DE OUTRAS MAQUINAS E EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE, PARTES E PECAS",ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
21541,1,4753900,47,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21541,2,4772500,47,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21541,3,4789004,47,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21542,0,7820500,78,LOCACAO DE MAODEOBRA TEMPORARIA,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA"
21543,0,4789099,47,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21544,0,9200301,92,CASAS DE BINGO,SERVIÇOS DIVERSOS,ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS
21545,0,5611202,56,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
21546,0,1412602,14,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
21547,0,0151201,01,CRIACAO DE BOVINOS PARA CORTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21547,1,0151202,01,CRIACAO DE BOVINOS PARA LEITE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
21548,0,2512800,25,FABRICACAO DE ESQUADRIAS DE METAL,TELECOM,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS"
21549,0,9602502,96,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,SERVIÇOS DIVERSOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
21550,0,9412099,94,OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21551,0,5611203,56,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
21551,1,5620104,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
21552,0,5320202,53,SERVICOS DE ENTREGA RAPIDA,VAREJO,CORREIO E OUTRAS ATIVIDADES DE ENTREGA
21553,0,4752100,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21554,0,3811400,38,COLETA DE RESIDUOS NAOPERIGOSOS,SERVIÇOS DE ALOJAMENTO/ALIMENTAÇÃO,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS"
21555,0,4759899,47,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21555,1,4789001,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21556,0,4634601,46,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
21556,1,4722901,47,COMERCIO ATACADISTA DE CARNES BOVINAS E SUINAS E DERIVADOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21556,2,4729699,47,COMERCIO VAREJISTA DE CARNES  ACOUGUES,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21556,3,7739099,77,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS PROFISSIONAIS E TÉCNICOS,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
21557,0,1529700,15,FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE,DIVERSOS,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS"
21558,0,4646001,46,COMERCIO ATACADISTA DE COSMETICOS E PRODUTOS DE PERFUMARIA,ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
21559,0,4120400,41,CONSTRUCAO DE EDIFICIOS,INDÚSTRIA DA CONSTRUÇÃO,CONSTRUÇÃO DE EDIFÍCIOS
21559,1,4313400,43,IMPERMEABILIZACAO EM OBRAS DE ENGENHARIA CIVIL,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21559,2,4330401,43,OBRAS DE ALVENARIA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21559,3,4391600,43,OBRAS DE FUNDACOES,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21559,4,4399103,43,OBRAS DE TERRAPLENAGEM,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21560,0,0893200,08,ATIVIDADES DE APOIO A EXTRACAO DE MINERAIS NAOMETALICOS,PAPEL E CELULOSE,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS
21560,1,0990403,09,EXTRACAO DE GEMAS PEDRAS PRECIOSAS E SEMIPRECIOSAS,PAPEL E CELULOSE,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS
21561,0,4530701,45,COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21562,0,4672900,46,COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS,ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
21562,1,4744001,47,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21562,2,7319002,73,MARKETING DIRETO,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
21562,3,7319003,73,PROMOCAO DE VENDAS,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
21563,0,9412099,94,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21563,1,9420100,94,ATIVIDADES DE ORGANIZACOES SINDICAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21563,2,9430800,94,OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
21564,0,4751200,47,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21564,1,4752100,47,COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
21564,2,4761003,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
